Long Station Name,Collection Date,EC,Alkalinity,Sacramento X2,Location,Area,WYT,Data
PDUP,10/29/2019,1580,196,75,SouthDelta,Interior,D,NCRO
TWA,10/29/2019,281,53,75,SouthDelta,Interior,D,NCRO
OH1,11/6/2019,470,83,81,SouthDelta,Interior,D,NCRO
ORX,11/6/2019,438,79,81,SouthDelta,Interior,D,NCRO
GLE,11/6/2019,418,75,81,SouthDelta,Interior,D,NCRO
PDC,11/6/2019,671,97,81,SouthDelta,Interior,D,NCRO
SGA,11/6/2019,549,94,81,SouthDelta,Interior,D,NCRO
OH1,1/2/2020,682,103,76,SouthDelta,Interior,D,NCRO
ORX,1/2/2020,681,103,76,SouthDelta,Interior,D,NCRO
GLE,1/2/2020,699,105,76,SouthDelta,Interior,D,NCRO
PDC,1/2/2020,679,103,76,SouthDelta,Interior,D,NCRO
SGA,1/2/2020,749,109,76,SouthDelta,Interior,D,NCRO
PDUP,2/4/2020,1920,184,73,SouthDelta,Interior,D,NCRO
TWA,2/4/2020,760,110,73,SouthDelta,Interior,D,NCRO
PDC,2/19/2020,821,117,77,SouthDelta,Interior,D,NCRO
SGA,2/19/2020,902.5,125.5,77,SouthDelta,Interior,D,NCRO
PDUP,3/4/2020,1820,179,79,SouthDelta,Interior,D,NCRO
TWA,3/4/2020,494,79,79,SouthDelta,Interior,D,NCRO
PDUP,4/7/2020,1972,182,77,SouthDelta,Interior,D,NCRO
TWA,4/7/2020,996,137,77,SouthDelta,Interior,D,NCRO
GLE,4/21/2020,372,60,73,SouthDelta,Interior,D,NCRO
ORX,4/21/2020,349,57,73,SouthDelta,Interior,D,NCRO
OH1,4/21/2020,345,57,73,SouthDelta,Interior,D,NCRO
PDC,4/21/2020,916.5,107,73,SouthDelta,Interior,D,NCRO
SGA,4/21/2020,976,148,73,SouthDelta,Interior,D,NCRO
PDUP,4/29/2020,908,110,75,SouthDelta,Interior,D,NCRO
TWA,4/29/2020,676,98,75,SouthDelta,Interior,D,NCRO
PDUP,5/18/2020,1540,166,81,SouthDelta,Interior,D,NCRO
ORX,6/16/2020,254,50,80,SouthDelta,Interior,D,NCRO
PDUP,6/17/2020,1410,155,80,SouthDelta,Interior,D,NCRO
