Long Station Name,Collection Date,EC,TDS,Sacramento X2,Location,Area,WYT,Data
P8 - San Joaquin River @ Buckley Cove,10/10/1968,900,459,83.17,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,1/23/1969,180,124,48.07,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/16/1969,200,111,50.11,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/17/1969,360,190,68.77,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),6/24/1972,970,652,93.34177705,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/24/1972,818,478,93.34177705,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/24/1972,625,372,93.34177705,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/24/1972,627,358,93.34177705,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/25/1972,970,446,93.79838621,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/26/1972,700,415,93.98192603,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/27/1972,786,454,94.28595728,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/28/1972,1400,784,93.50734356,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/28/1972,904,522,93.50734356,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/29/1972,1480,886,93.04418194,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/29/1972,1010,561,93.04418194,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),6/30/1972,1570,893,92.10107177,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),7/6/1972,1510,865,86.35065233,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),7/6/1972,1340,746,86.35065233,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),7/11/1972,1120,641,86.44946351,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),7/11/1972,1120,632,86.44946351,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,4/3/1973,518,272,56.44,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,5/1/1973,732,388,71.51,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,6/5/1973,390,193,75.04,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/2/1973,412,195,83.15,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/31/1973,410,209,85.29,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,8/28/1973,415,207,83.35,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,9/25/1973,648,328,73.56,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/15/1973,530,292,74.39,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/13/1973,647,320,72.91,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,12/11/1973,600,323,54.96,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,1/9/1974,249,148,52.4,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,2/6/1974,403,209,51,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,3/25/1974,518,312,51.69,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/9/1974,277,175,0,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/25/1974,395,236,55.61,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/9/1974,430,257,63.22,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/22/1974,328,180,66.01,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,6/5/1974,354,209,66.07,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,6/24/1974,332,175,70,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/8/1974,280,155,76.89,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/22/1974,289,150,75.63,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/6/1974,229,151,75.77,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/22/1974,282,140,71.49,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/5/1974,504,283,66.74,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/18/1974,529,311,61.93,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,10/1/1974,388,236,64.59,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,10/16/1974,510,281,65.98,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/6/1974,313,187,66.51,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/18/1974,405,244,65.81,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,2/3/1975,508,298,75.04,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,3/18/1975,335,205,53.72,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/1/1975,315,200,50.67,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/16/1975,395,235,56.46,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/1/1975,549,325,60.78,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/15/1975,453,292,64.74,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,6/3/1975,333,185,63.48,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,6/17/1975,187,116,58.41,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/1/1975,415,257,65.61,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/15/1975,560,320,72.79,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/12/1975,426,238,77.41,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/25/1975,566,317,72.51,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/11/1975,620,347,72.51,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/26/1975,512,296,68.12,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,10/9/1975,403,239,69.58,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,10/23/1975,262,150,64.39,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,11/26/1975,472,292,68.82,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),12/10/1975,142,89,66.57013895,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,12/23/1975,422,261,69.03,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),12/29/1975,160,99,69.22727052,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),1/6/1976,180,119,71.21442848,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),1/13/1976,199,134,75.36424222,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),1/20/1976,188,115,80.2100418,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,1/22/1976,445,268,76.64,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),1/27/1976,193,120,77.97062911,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),2/3/1976,212,130,81.80059965,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),2/10/1976,254,156,83.87040675,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),2/17/1976,285,164,83.10337182,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,2/19/1976,783,454,82.29,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),2/26/1976,262,158,81.37221634,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),3/4/1976,295,175,79.54923954,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),3/9/1976,255,146,75.28454988,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/9/1976,827,509,75.28,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),3/16/1976,263,159,77.79029395,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/22/1976,633,359,80.53,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),3/24/1976,290,172,81.91757802,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),4/1/1976,351,212,82.93810488,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),4/6/1976,348,203,83.05086025,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/6/1976,699,375,83.05,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),4/13/1976,326,182,78.67838168,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/20/1976,802,462,77.05,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),4/28/1976,257,157,78.6716198,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),5/6/1976,260,142,82.95644102,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/6/1976,606,329,82.96,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),5/18/1976,349,192,87.20051714,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/20/1976,494,297,86.25,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),5/27/1976,398,217,85.73539321,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),6/1/1976,446,251,86.50645273,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,6/3/1976,465,288,86.06,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),6/10/1976,460,266,86.24558722,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),6/25/1976,567,314,86.50100266,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),7/2/1976,567,318,88.80012135,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),7/7/1976,548,312,87.94264314,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,7/7/1976,472,288,87.94,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),7/15/1976,566,306,88.67818386,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),7/15/1976,566,306,88.67818386,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,7/20/1976,487,303,85.69,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),7/22/1976,571,316,85.42715675,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),7/22/1976,571,316,85.42715675,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),8/3/1976,668,390,85.66917278,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/3/1976,418,274,85.67,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),8/12/1976,525,314,85.92286507,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),8/23/1976,425,252,84.52429961,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/27/1976,500,276,84.37,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),8/30/1976,465,266,83.96095388,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),9/10/1976,524,276,85.09946008,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/14/1976,410,248,85.13,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),9/17/1976,575,298,85.56655881,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/27/1976,498,326,88.7,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),9/29/1976,737,401,88.66226543,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),10/8/1976,626,369,89.25179208,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,10/13/1976,749,398,89.7,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,10/28/1976,819,458,91.57,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,11/10/1976,1075,633,92.93,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),12/15/1976,902,490,94.22153803,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),1/6/1977,988,529,92.67386711,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),1/20/1977,813,436,91.05034635,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,1/25/1977,1000,553,90.99,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,1/25/1977,1050,464,90.99,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),2/7/1977,1160,646,94.06067372,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,2/23/1977,942,581,93.1,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,2/23/1977,932,589,93.1,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),3/2/1977,1180,659,90.26821064,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/10/1977,791,467,93.08,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/10/1977,779,480,93.08,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),3/15/1977,1080,591,93.69341681,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/28/1977,792,479,93.23,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,3/28/1977,812,480,93.23,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),3/29/1977,1300,737,92.15314133,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),4/8/1977,1260,699,95.5432589,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/12/1977,726,423,93.62,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/12/1977,814,461,93.62,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),4/20/1977,1250,680,94.53718803,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/26/1977,658,347,94.73,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,4/26/1977,677,360,94.73,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),5/5/1977,1150,618,94.55252563,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/10/1977,686,369,93.6,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/10/1977,692,384,93.6,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),5/18/1977,991,542,92.05772441,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,5/25/1977,685,371,93.87,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,6/6/1977,617,346,96.29,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,6/6/1977,659,382,96.29,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),6/9/1977,1050,586,97.08249253,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),6/23/1977,1390,751,95.42512283,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,6/23/1977,610,332,95.43,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,6/23/1977,635,349,95.43,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,7/8/1977,652,345,93.63,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),7/12/1977,1540,828,94.29014398,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),7/20/1977,1690,900,95.79344749,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,7/21/1977,691,372,95.79,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,7/21/1977,692,369,95.79,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),7/26/1977,1490,796,94.6464473,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),8/2/1977,1400,780,95.68394653,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),8/9/1977,1350,760,94.66206153,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/9/1977,685,368,94.66,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/9/1977,680,377,94.66,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),8/16/1977,1420,812,95.12016685,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/22/1977,703,380,95.23,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,8/22/1977,717,389,95.23,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),8/23/1977,1300,717,95.4484552,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),8/30/1977,1460,811,96.31383784,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/2/1977,676,359,97.64,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/2/1977,695,382,97.64,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),9/6/1977,1460,805,95.3442764,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),9/13/1977,1620,869,97.75189249,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),9/20/1977,1510,827,94.30759826,OMR,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/20/1977,667,357,94.31,SJRcorridor,Interior,C,TT
P8 - San Joaquin River @ Buckley Cove,9/20/1977,672,362,94.31,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),9/27/1977,1490,821,93.68297047,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),10/4/1977,1490,813,95.16189775,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/4/1977,766,388,95.16,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/4/1977,827,424,95.16,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),10/11/1977,1440,799,0,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),10/18/1977,1390,773,0,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/18/1977,853,425,0,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/18/1977,857,437,0,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),10/25/1977,1370,758,98.51353899,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),11/1/1977,1530,836,97.79821424,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),11/8/1977,1500,800,93.6482057,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),11/14/1977,1420,766,97.01418075,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,11/15/1977,1410,735,96.42,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),11/21/1977,1320,694,93.6810691,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),12/7/1977,1300,724,95.92716794,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,12/16/1977,1140,646,97.47,SJRcorridor,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,12/16/1977,1210,658,97.47,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),12/20/1977,1640,896,89.23499497,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),12/27/1977,1440,768,86.39928373,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),1/3/1978,1030,561,83.7303191,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,1/13/1978,805,473,67.39,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),1/17/1978,468,274,59.14625574,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),1/31/1978,320,209,59.82498158,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),2/14/1978,419,267,52.74067557,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,2/15/1978,369,231,50.93,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),2/28/1978,352,221,58.02981941,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),3/9/1978,442,272,51.06449328,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,3/16/1978,349,205,49.82,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),3/24/1978,437,260,55.92345804,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),4/4/1978,506,297,57.31670008,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,4/4/1978,327,191,57.32,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),4/14/1978,254,153,52.74067557,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),4/28/1978,237,142,53.14061094,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,5/2/1978,204,124,50.93,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),5/16/1978,208,125,60.36200235,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),6/6/1978,215,139,66.43085838,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,6/13/1978,225,150,66.9,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),6/21/1978,189,120,78.00331108,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),7/7/1978,213,133,83.4381986,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/11/1978,481,255,82.39,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),7/24/1978,351,209,85.52855028,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),8/1/1978,426,238,84.62362617,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,8/9/1978,399,212,84.06,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),8/22/1978,466,252,83.59458748,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),9/1/1978,410,226,81.82001888,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,9/12/1978,503,304,77.82,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),9/13/1978,439,241,77.695743,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),10/5/1978,259,158,75.68522065,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,10/11/1978,407,223,73.92,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),10/18/1978,198,127,76.6622206,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),11/2/1978,175,120,78.68013722,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),11/16/1978,183,117,78.70570663,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,11/20/1978,378,203,79.18,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),11/30/1978,185,108,77.51582042,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,12/5/1978,590,319,75.96,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),12/18/1978,198,129,81.39380513,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),1/3/1979,210,136,81.41949396,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,1/17/1979,266,165,60.85,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),1/18/1979,381,240,59.76457767,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),2/5/1979,468,280,64.2815478,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,2/15/1979,493,277,69.05,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),2/20/1979,517,312,61.16117032,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),3/6/1979,337,209,58.17682582,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,3/6/1979,242,146,58.18,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),3/12/1979,344,213,57.0496729,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),3/19/1979,332,211,59.42455314,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),3/26/1979,392,242,60.78151419,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),4/2/1979,417,228,56.30420023,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,4/3/1979,381,208,55.89,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),4/9/1979,409,243,64.68168078,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,5/2/1979,713,395,74.2,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),5/7/1979,203,129,74.48111623,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),5/21/1979,178,113,73.19414698,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,7/2/1979,451,247,79.48,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),7/3/1979,214,133,80.43664007,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),7/19/1979,395,224,82.51114931,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),7/31/1979,455,265,81.75511799,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),8/13/1979,592,343,83.32246149,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,8/14/1979,361,198,83.12,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),8/29/1979,717,383,84.68527652,OMR,Interior,BN,TT
P8 - San Joaquin River @ Buckley Cove,9/11/1979,519,285,87.08,SJRcorridor,Interior,BN,TT
Old River South of Rock Slough (St 5A),9/12/1979,882,480,86.66490009,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),9/25/1979,685,376,82.86895876,OMR,Interior,BN,TT
Old River South of Rock Slough (St 5A),10/9/1979,482,269,84.06190501,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,10/10/1979,429,246,83.86,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),10/22/1979,352,188,82.75529912,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),11/6/1979,250,137,80.35169489,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),11/20/1979,227,134,77.49708288,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,11/27/1979,582,329,74.52,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),12/4/1979,216,134,75.2791345,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,12/6/1979,627,332,75.8,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),12/17/1979,201,128,79.03917236,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),1/2/1980,223,146,63.56656112,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),1/30/1980,218,130,52.74067557,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,2/7/1980,243,136,56.16,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),2/14/1980,266,155,67.64537101,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),2/29/1980,227,137,49.08867267,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,3/11/1980,210,126,49.39,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),3/12/1980,212,118,49.22949664,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),3/26/1980,244,150,56.84018254,OMR,Interior,AN,TT
