Long Station Name,Collection Date,EC,Na,Sacramento X2,Location,Area,WYT,Data
Old River South of Rock Slough (St 5A),4/7/1987,285,22,66.96371811,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,4/16/1987,228,13,75.95274748,SJRcorridor,Interior,D,TT
Clifton Court Intake,4/30/1987,365,29,82.11012672,OMR,Interior,D,TT
Rock Slough @ Old River,4/30/1987,314,25,82.11012672,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),5/4/1987,284,26,81.35372487,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,5/20/1987,194,13,86.8498947,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,5/28/1987,468,52,86.9230571,OMR,Interior,D,TT
Clifton Court Intake,5/28/1987,401,39,86.9230571,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),6/1/1987,458,53,84.03896739,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,6/11/1987,241,17,87.93509917,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,6/23/1987,488,54,86.80660417,OMR,Interior,D,TT
Clifton Court Intake,6/23/1987,483,49,86.80660417,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),7/7/1987,505,61,85.52687347,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),8/3/1987,564,74,84.30302728,OMR,Interior,D,TT
Rock Slough @ Old River,9/9/1987,923,125,89.37303316,OMR,Interior,D,TT
Clifton Court Intake,9/9/1987,646,79,89.37303316,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,9/24/1987,270,17,92.38516237,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,10/22/1987,871,121,91.14974166,OMR,Interior,C,TT
Clifton Court Intake,10/22/1987,777,95,91.14974166,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,10/28/1987,244,24,93.40929912,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,11/5/1987,617,73,93.1732086,OMR,Interior,C,TT
Clifton Court Intake,11/5/1987,616,73,93.1732086,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,11/24/1987,215,15,94.17613166,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),12/3/1987,1000,148,94.23731184,OMR,Interior,C,TT
Rock Slough @ Old River,12/8/1987,1140,154,91.62950094,OMR,Interior,C,TT
Clifton Court Intake,12/8/1987,847,108,91.62950094,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,12/16/1987,178,14,78.31728524,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),1/6/1988,669,80,87.58232555,OMR,Interior,C,TT
Rock Slough @ Old River,1/7/1988,755,93,82.88953214,OMR,Interior,C,TT
Clifton Court Intake,1/7/1988,588,66,82.88953214,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/21/1988,262,21,65.55018705,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,2/10/1988,385,37,73.09597682,OMR,Interior,C,TT
Clifton Court Intake,2/10/1988,364,32,73.09597682,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,2/23/1988,240,15,85.42875512,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),3/1/1988,540,57,91.84800955,OMR,Interior,C,TT
Rock Slough @ Old River,3/3/1988,711,84,90.73493039,OMR,Interior,C,TT
Clifton Court Intake,3/15/1988,574,65,91.57829765,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,3/24/1988,225,14,90.7215878,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,4/5/1988,679,82,85.25427643,OMR,Interior,C,TT
Clifton Court Intake,4/5/1988,672,79,85.25427643,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,4/28/1988,174,10,77.8567444,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,5/3/1988,315,34,78.45334473,OMR,Interior,C,TT
Clifton Court Intake,5/3/1988,337,33,78.45334473,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,5/26/1988,226,18,84.55968934,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,6/14/1988,434,51,89.84067481,OMR,Interior,C,TT
Clifton Court Intake,6/14/1988,416,44,89.84067481,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,6/22/1988,261,21,88.28501837,SJRcorridor,Interior,C,TT
Old River South of Rock Slough (St 5A),6/28/1988,533,65,88.84197167,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),6/28/1988,512,62,88.84197167,OMR,Interior,C,TT
Rock Slough @ Old River,7/12/1988,787,108,93.34172739,OMR,Interior,C,TT
Clifton Court Intake,7/12/1988,560,67,93.34172739,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,7/14/1988,174,12,92.74158251,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,8/9/1988,852,120,85.21737303,OMR,Interior,C,TT
Clifton Court Intake,8/9/1988,616,82,85.21737303,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,8/16/1988,184,13,89.29628655,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,9/6/1988,950,132,89.33894643,OMR,Interior,C,TT
Clifton Court Intake,9/6/1988,713,86,89.33894643,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,9/22/1988,275,22,92.09878383,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,10/4/1988,925,126,93.17402995,OMR,Interior,D,TT
Clifton Court Intake,10/4/1988,617,73,93.17402995,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,10/20/1988,386,38,94.24311836,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,11/1/1988,1080,152,93.73518208,OMR,Interior,D,TT
Clifton Court Intake,11/1/1988,844,106,93.73518208,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,11/10/1988,206,14,93.76868968,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,12/13/1988,950,129,93.59676781,OMR,Interior,D,TT
Clifton Court Intake,12/13/1988,726,91,93.59676781,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,12/20/1988,245,18,93.58600023,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,1/10/1989,755,96,86.91861449,OMR,Interior,D,TT
Clifton Court Intake,1/10/1989,655,79,86.91861449,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,1/31/1989,255,18,92.03109086,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,2/7/1989,1250,172,91.45347248,OMR,Interior,D,TT
Clifton Court Intake,2/7/1989,827,104,91.45347248,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,2/28/1989,228,16,88.61491018,SJRcorridor,Interior,D,TT
San Joaquin River @ Mossdale Bridge - C7A,3/2/1989,1370,167,91.3346382,SJRcorridor,Interior,D,TT
Grant Ln Can @ Tracy Rd Bdg,3/2/1989,1430,178,91.3346382,SouthDelta,Interior,D,TT
Old River nr Tracy,3/2/1989,1410,168,91.3346382,SouthDelta,Interior,D,TT
Middle R @ Tracy Rd Bdg,3/2/1989,506,51,91.3346382,SouthDelta,Interior,D,TT
Old River South of Rock Slough (St 5A),3/3/1989,807,128,93.76129389,OMR,Interior,D,TT
Rock Slough @ Old River,3/7/1989,852,113,84.84379302,OMR,Interior,D,TT
Clifton Court Intake,3/7/1989,503,56,84.84379302,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,3/28/1989,148,8,53.31092405,SJRcorridor,Interior,D,TT
Clifton Court Intake,4/4/1989,231,19,59.46448107,OMR,Interior,D,TT
Rock Slough @ Old River,4/4/1989,194,15,59.46448107,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,4/25/1989,163,10,75.36664002,SJRcorridor,Interior,D,TT
Clifton Court Intake,5/2/1989,238,20,76.84548272,OMR,Interior,D,TT
Rock Slough @ Old River,5/2/1989,211,17,76.84548272,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,5/23/1989,165,11,79.21958813,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,6/6/1989,271,27,82.54506532,OMR,Interior,D,TT
Clifton Court Intake,6/6/1989,266,25,82.54506532,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,6/21/1989,204,14,79.99610194,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),7/3/1989,282,27,84.23126759,OMR,Interior,D,TT
Clifton Court Intake,7/5/1989,333,31,83.6210952,OMR,Interior,D,TT
Rock Slough @ Old River,7/5/1989,284,28,83.6210952,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,7/18/1989,176,11,82.03252197,SJRcorridor,Interior,D,TT
Old River North of Rock Slough (St 4b),7/25/1989,350,56,80.02863026,OMR,Interior,D,TT
Middle River at Bacon Island Bridge,7/25/1989,200,25,80.02863026,OMR,Interior,D,TT
San Joaquin River @ Mossdale Bridge - C7A,7/25/1989,800,120,80.02863026,SJRcorridor,Interior,D,TT
Little Connection Sl. @ Empire Tr.,7/25/1989,130,10,80.02863026,SJRcorridor,Interior,D,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/25/1989,800,130,80.02863026,SouthDelta,Interior,D,TT
Old River nr Tracy,7/25/1989,850,110,80.02863026,SouthDelta,Interior,D,TT
Grant Ln Can @ Tracy Rd Bdg,7/25/1989,800,110,80.02863026,SouthDelta,Interior,D,TT
Rock Slough @ Old River,9/6/1989,552,69,85.82681958,OMR,Interior,D,TT
Little Connection Sl. @ Empire Tr.,9/20/1989,200,14,82.70448175,SJRcorridor,Interior,D,TT
Rock Slough @ Old River,10/2/1989,520,62,81.51083417,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,10/17/1989,162,11,85.49071827,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,11/7/1989,638,78,87.11334397,OMR,Interior,C,TT
Clifton Court Intake,11/7/1989,469,52,87.11334397,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,11/7/1989,162,10,87.11334397,SJRcorridor,Interior,C,TT
Rock Slough @ Old River,12/5/1989,810,109,82.38805208,OMR,Interior,C,TT
Clifton Court Intake,12/5/1989,565,66,82.38805208,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,12/5/1989,195,14,82.38805208,SJRcorridor,Interior,C,TT
Old River North of Rock Slough (St 4b),1/24/1990,804,108,79.66720736,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/24/1990,420,46,79.66720736,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/24/1990,204,14,79.66720736,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,1/24/1990,1310,165,79.66720736,SJRcorridor,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,1/24/1990,1200,150,79.66720736,SouthDelta,Interior,C,TT
Old River nr Tracy,1/24/1990,1190,150,79.66720736,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,1/24/1990,1100,142,79.66720736,SouthDelta,Interior,C,TT
Old River South of Rock Slough (St 5A),2/2/1990,711,92,83.0339583,OMR,Interior,C,TT
Clifton Court Intake,2/7/1990,586,70,84.33818965,OMR,Interior,C,TT
Clifton Court Intake,2/14/1990,515,61,84.5852336,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,2/14/1990,1300,160,84.5852336,SJRcorridor,Interior,C,TT
Old River nr Tracy,2/14/1990,1320,160,84.5852336,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,2/14/1990,1240,138,84.5852336,SouthDelta,Interior,C,TT
Clifton Court Intake,2/21/1990,472,53,80.12996718,OMR,Interior,C,TT
Rock Slough @ Old River,2/23/1990,598,75,83.08252588,OMR,Interior,C,TT
Rock Slough @ Old River,3/20/1990,548,66,85.09103604,OMR,Interior,C,TT
Clifton Court Intake,3/20/1990,404,41,85.09103604,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),4/1/1990,751,98,92.60495482,OMR,Interior,C,TT
Clifton Court Intake,4/24/1990,532,63,86.79032173,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),4/25/1990,905,125,87.22990049,OMR,Interior,C,TT
Rock Slough @ Old River,4/25/1990,864,120,87.22990049,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,4/25/1990,349,39,87.22990049,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,4/25/1990,164,10,87.22990049,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,4/25/1990,823,100,87.22990049,SJRcorridor,Interior,C,TT
Old River nr Tracy,4/25/1990,1120,129,87.22990049,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,4/25/1990,839,95,87.22990049,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,4/25/1990,671,76,87.22990049,SouthDelta,Interior,C,TT
Rock Slough @ Old River,5/23/1990,660,88,90.30188297,OMR,Interior,C,TT
Clifton Court Intake,5/23/1990,654,80,90.30188297,OMR,Interior,C,TT
Rock Slough @ Old River,6/26/1990,377,41,87.03302324,OMR,Interior,C,TT
Clifton Court Intake,6/27/1990,786,95,84.4854239,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,7/9/1990,330,31,87.6328401,OMR,Interior,C,TT
Rock Slough @ Old River,7/10/1990,449,58,87.75334412,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),7/10/1990,408,46,87.75334412,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/10/1990,367,38,87.75334412,SouthDelta,Interior,C,TT
Old River North of Rock Slough (St 4b),7/16/1990,450,53,85.00509504,OMR,Interior,C,TT
Rock Slough @ Old River,7/16/1990,441,51,85.00509504,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,7/16/1990,303,29,85.00509504,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/16/1990,777,84,85.00509504,SouthDelta,Interior,C,TT
Clifton Court Intake,7/25/1990,457,53,87.85147172,OMR,Interior,C,TT
Rock Slough @ Old River,7/26/1990,572,73,86.56430395,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),7/26/1990,524,66,86.56430395,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,7/26/1990,286,27,86.56430395,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,7/26/1990,160,10,86.56430395,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,7/26/1990,853,94,86.56430395,SJRcorridor,Interior,C,TT
Old River nr Tracy,7/26/1990,916,102,86.56430395,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,7/26/1990,843,94,86.56430395,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/26/1990,396,44,86.56430395,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,7/30/1990,281,28,85.42890232,OMR,Interior,C,TT
Rock Slough @ Old River,7/31/1990,547,68,85.26138636,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),7/31/1990,533,67,85.26138636,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/31/1990,828,92,85.26138636,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,8/6/1990,458,54,86.53798294,OMR,Interior,C,TT
Rock Slough @ Old River,8/7/1990,635,81,84.4251127,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),8/7/1990,595,75,84.4251127,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,8/7/1990,482,56,84.4251127,SouthDelta,Interior,C,TT
Rock Slough @ Old River,8/13/1990,508,64,82.37363354,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),8/13/1990,504,63,82.37363354,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,8/13/1990,296,29,82.37363354,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,8/13/1990,672,74,82.37363354,SouthDelta,Interior,C,TT
Clifton Court Intake,8/21/1990,397,46,82.94560259,OMR,Interior,C,TT
Rock Slough @ Old River,8/22/1990,477,59,83.47764088,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),8/22/1990,463,58,83.47764088,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,8/22/1990,269,26,83.47764088,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,8/22/1990,178,12,83.47764088,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,8/22/1990,738,79,83.47764088,SJRcorridor,Interior,C,TT
Old River nr Tracy,8/22/1990,857,92,83.47764088,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,8/22/1990,735,80,83.47764088,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,8/22/1990,652,70,83.47764088,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,8/27/1990,267,25,83.52017111,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),8/28/1990,464,56,84.07314596,OMR,Interior,C,TT
Rock Slough @ Old River,8/28/1990,461,55,84.07314596,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,8/28/1990,644,69,84.07314596,SouthDelta,Interior,C,TT
Old River South of Rock Slough (St 5A),9/4/1990,479,59,85.84737194,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,9/4/1990,293,28,85.84737194,OMR,Interior,C,TT
Rock Slough @ Old River,9/5/1990,483,59,86.59648732,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),9/5/1990,474,57,86.59648732,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,9/5/1990,816,91,86.59648732,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,9/10/1990,302,29,83.68375569,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),9/11/1990,527,66,86.1336185,OMR,Interior,C,TT
Rock Slough @ Old River,9/11/1990,510,63,86.1336185,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,9/11/1990,397,43,86.1336185,SouthDelta,Interior,C,TT
Rock Slough @ Old River,9/17/1990,548,67,85.19881494,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),9/17/1990,544,67,85.19881494,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,9/17/1990,422,45,85.19881494,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,9/18/1990,327,32,87.49634818,OMR,Interior,C,TT
Clifton Court Intake,9/24/1990,504,58,90.82305445,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,9/24/1990,368,37,90.82305445,OMR,Interior,C,TT
Rock Slough @ Old River,9/25/1990,583,74,91.8739207,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),9/25/1990,573,71,91.8739207,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,9/25/1990,447,50,91.8739207,SouthDelta,Interior,C,TT
Rock Slough @ Old River,10/1/1990,618,78,91.47315676,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/1/1990,613,77,91.47315676,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/1/1990,595,65,91.47315676,SouthDelta,Interior,C,TT
Contra Costa PP Number 01,10/2/1990,625,79,92.40360011,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,10/2/1990,437,44,92.40360011,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,10/10/1990,481,52,93.96433834,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/11/1990,836,115,94.23950241,OMR,Interior,C,TT
Rock Slough @ Old River,10/11/1990,816,114,94.23950241,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/11/1990,631,73,94.23950241,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,10/16/1990,542,60,94.0236734,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/17/1990,863,113,93.81403956,OMR,Interior,C,TT
Rock Slough @ Old River,10/17/1990,847,110,93.81403956,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/17/1990,761,89,93.81403956,SouthDelta,Interior,C,TT
Clifton Court Intake,10/23/1990,710,87,94.64630634,OMR,Interior,C,TT
Rock Slough @ Old River,10/24/1990,960,130,94.04183083,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/24/1990,921,125,94.04183083,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,10/24/1990,585,67,94.04183083,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,10/24/1990,191,14,94.04183083,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,10/24/1990,739,81,94.04183083,SJRcorridor,Interior,C,TT
Old River nr Tracy,10/24/1990,1140,131,94.04183083,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,10/24/1990,1030,115,94.04183083,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/24/1990,703,88,94.04183083,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,10/30/1990,656,74,93.26510574,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/31/1990,832,111,92.89347904,OMR,Interior,C,TT
Rock Slough @ Old River,10/31/1990,828,110,92.89347904,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/31/1990,817,94,92.89347904,SouthDelta,Interior,C,TT
Clifton Court Intake,11/13/1990,689,84,93.89378554,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,11/13/1990,625,68,93.89378554,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),11/14/1990,859,113,93.90716742,OMR,Interior,C,TT
Rock Slough @ Old River,11/14/1990,848,111,93.90716742,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,11/14/1990,715,86,93.90716742,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,11/27/1990,618,72,93.19458317,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),11/28/1990,959,131,92.60675328,OMR,Interior,C,TT
Rock Slough @ Old River,11/28/1990,949,127,92.60675328,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,11/28/1990,829,91,92.60675328,SouthDelta,Interior,C,TT
Clifton Court Intake,12/11/1990,853,100,93.08539402,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,12/11/1990,542,61,93.08539402,OMR,Interior,C,TT
Rock Slough @ Old River,12/12/1990,1100,150,93.02603777,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),12/12/1990,1060,136,93.02603777,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,12/12/1990,781,91,93.02603777,SouthDelta,Interior,C,TT
Rock Slough @ Old River,1/2/1991,907,120,93.51732212,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),1/2/1991,880,107,93.51732212,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/2/1991,536,58,93.51732212,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,1/2/1991,1100,122,93.51732212,SouthDelta,Interior,C,TT
Old River South of Rock Slough (St 5A),1/4/1991,860,116,93.20280671,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/15/1991,501,53,92.72130445,OMR,Interior,C,TT
Rock Slough @ Old River,1/16/1991,862,114,92.74078739,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),1/16/1991,861,114,92.74078739,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,1/16/1991,1150,134,92.74078739,SouthDelta,Interior,C,TT
Rock Slough @ Old River,1/29/1991,897,120,94.90599798,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),1/29/1991,878,115,94.90599798,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/29/1991,532,58,94.90599798,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/29/1991,344,27,94.90599798,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,1/29/1991,1100,126,94.90599798,SJRcorridor,Interior,C,TT
Old River nr Tracy,1/29/1991,1320,153,94.90599798,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,1/29/1991,1240,148,94.90599798,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,1/29/1991,700,80,94.90599798,SouthDelta,Interior,C,TT
Clifton Court Intake,1/31/1991,731,83,94.0793962,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),2/1/1991,881,118,94.15033685,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,2/13/1991,557,61,94.27904419,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),2/14/1991,1090,151,93.77396204,OMR,Interior,C,TT
Rock Slough @ Old River,2/14/1991,1070,144,93.77396204,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,2/14/1991,1080,128,93.77396204,SouthDelta,Interior,C,TT
Old River North of Rock Slough (St 4b),2/25/1991,1080,145,94.18554964,OMR,Interior,C,TT
Rock Slough @ Old River,2/25/1991,1080,142,94.18554964,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,2/25/1991,840,103,94.18554964,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,2/26/1991,610,69,94.34149831,OMR,Interior,C,TT
Clifton Court Intake,2/27/1991,840,106,95.15255136,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),3/1/1991,1050,144,95.64094598,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,3/11/1991,514,54,78.62871498,OMR,Interior,C,TT
Rock Slough @ Old River,3/12/1991,859,117,78.72735886,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),3/12/1991,779,100,78.72735886,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,3/12/1991,1210,148,78.72735886,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,3/25/1991,469,48,72.32639176,OMR,Interior,C,TT
Rock Slough @ Old River,3/26/1991,567,66,72.01442228,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),3/26/1991,549,64,72.01442228,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,3/26/1991,698,74,72.01442228,SouthDelta,Interior,C,TT
Clifton Court Intake,3/27/1991,548,61,71.68911216,OMR,Interior,C,TT
Rock Slough @ Old River,4/9/1991,323,30,70.47185036,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),4/9/1991,320,29,70.47185036,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,4/9/1991,306,25,70.47185036,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,4/9/1991,666,73,70.47185036,SouthDelta,Interior,C,TT
Middle River at Bacon Island Bridge,4/23/1991,294,23,85.01362795,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,4/23/1991,1330,157,85.01362795,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,4/23/1991,251,17,85.01362795,SJRcorridor,Interior,C,TT
Old River nr Tracy,4/23/1991,1510,179,85.01362795,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,4/23/1991,1360,158,85.01362795,SouthDelta,Interior,C,TT
Clifton Court Intake,4/24/1991,792,83,86.48122671,OMR,Interior,C,TT
Contra Costa PP Number 01,5/21/1991,537,58,91.14886705,OMR,Interior,C,TT
Clifton Court Intake,5/21/1991,527,54,91.14886705,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,5/21/1991,359,36,91.14886705,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),5/22/1991,613,75,90.63835999,OMR,Interior,C,TT
Rock Slough @ Old River,5/22/1991,596,72,90.63835999,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,5/22/1991,479,49,90.63835999,SouthDelta,Interior,C,TT
